Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,ImpProb_H,ImpProb_D,ImpProb_A,HomeResult,AwayResult,Home_GF_avg,Home_GA_avg,Home_WinRate,Away_GF_avg,Away_GA_avg,Away_WinRate,Diff_GF,Diff_GA,Diff_WinRate,P_H,P_D,P_A,Predicted,Profit,Capital
2021-22,2021-11-06 15:00:00+00:00,Chelsea,Burnley,1,1,D,1.0,0.0,H,A Marriner,25.0,5.0,4.0,2.0,14.0,2.0,6.0,9.0,1.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,3.2,0.4,0.8,1.0,2.2,0.0,2.2,-1.8000000000000005,0.8,0.0967768724340889,0.1795157722135914,0.7237073553523196,H,-1.0,90.0057962657475
2021-22,2021-11-06 15:00:00+00:00,Crystal Palace,Wolves,2,0,H,0.0,0.0,D,G Scott,13.0,4.0,6.0,2.0,4.0,6.0,14.0,13.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,0.8,0.2,1.4,0.8,0.6,0.0,0.0,-0.3999999999999999,0.3560399707280408,0.2550068121449615,0.3889532171269976,H,0.0,90.0057962657475
2021-22,2021-11-06 17:30:00+00:00,Brighton,Newcastle,1,1,D,1.0,0.0,H,D Coote,14.0,6.0,5.0,1.0,2.0,5.0,16.0,10.0,3.0,4.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,1.4,0.4,0.8,2.0,0.0,0.1999999999999999,-0.6000000000000001,0.4,0.2570336704470153,0.2813995349274413,0.4615667946255434,H,-1.0,89.0057962657475
2021-22,2021-11-07 14:00:00+00:00,Arsenal,Watford,1,0,H,0.0,0.0,D,K Friend,14.0,7.0,6.0,1.0,4.0,2.0,6.0,19.0,4.0,2.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.2,0.6,1.6,1.4,0.4,0.1999999999999999,-0.1999999999999999,0.1999999999999999,0.3057673405587821,0.2722855287735609,0.4219471306676569,H,-1.0,88.0057962657475
2021-22,2021-11-07 14:00:00+00:00,Everton,Tottenham,0,0,D,0.0,0.0,D,C Kavanagh,12.0,8.0,2.0,0.0,4.0,2.0,13.0,17.0,2.0,4.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.0,1.6,0.6,1.0,1.8,0.4,1.0,-0.1999999999999999,0.1999999999999999,0.2431686291769126,0.250778147126279,0.5060532236968084,H,-1.0,87.0057962657475
2021-22,2021-11-07 14:00:00+00:00,Leeds,Leicester,1,1,D,1.0,1.0,D,D England,18.0,9.0,5.0,3.0,10.0,5.0,12.0,5.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,1.6,0.2,1.6,2.0,0.4,-0.6000000000000001,-0.3999999999999999,-0.2,0.3648461179593251,0.2729138118866178,0.3622400701540571,A,0.0,87.0057962657475
2021-22,2021-11-07 16:30:00+00:00,West Ham,Liverpool,3,2,H,1.0,1.0,D,C Pawson,7.0,16.0,3.0,5.0,3.0,2.0,11.0,6.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.4,0.4,3.8,0.6,0.8,-2.0,0.7999999999999999,-0.4,0.6034447098491243,0.2386825287499372,0.1578727614009384,A,1.299114531612049,88.30491079735955
2021-22,2021-11-20 12:30:00+00:00,Leicester,Chelsea,0,3,A,0.0,2.0,A,P Tierney,4.0,16.0,3.0,7.0,3.0,5.0,15.0,8.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,1.4,0.4,2.0,0.2,0.8,-0.6000000000000001,1.2,-0.4,0.500385863579075,0.257341454707033,0.242272681713892,A,-1.0,87.30491079735955
2021-22,2021-11-20 15:00:00+00:00,Aston Villa,Brighton,2,0,H,0.0,0.0,D,A Taylor,9.0,6.0,5.0,2.0,5.0,7.0,7.0,13.0,3.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.6,0.4,1.2,0.8,0.4,0.6000000000000001,0.8,0.0,0.347391098568355,0.2659435630937758,0.386665338337869,H,0.0,87.30491079735955
2021-22,2021-11-20 15:00:00+00:00,Burnley,Crystal Palace,3,3,D,2.0,3.0,A,S Hooper,15.0,18.0,9.0,8.0,3.0,6.0,14.0,15.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,1.0,0.2,1.2,2.0,0.2,-0.1999999999999999,-1.0,0.0,0.279844852523548,0.2678729338752441,0.4522822136012078,H,-1.0,86.30491079735955
2021-22,2021-11-20 15:00:00+00:00,Newcastle,Brentford,3,3,D,2.0,2.0,D,R Jones,23.0,10.0,9.0,4.0,8.0,2.0,13.0,11.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,2.6,0.0,1.2,1.0,0.4,0.1999999999999999,1.6,-0.4,0.4534452115634287,0.2560276715767451,0.2905271168598261,A,-1.0,85.30491079735955
2021-22,2021-11-20 15:00:00+00:00,Norwich,Southampton,2,1,H,1.0,1.0,D,M Atkinson,8.0,17.0,4.0,5.0,5.0,7.0,8.0,9.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6,2.0,0.0,1.0,1.6,0.2,-0.4,0.3999999999999999,-0.2,0.3943467041465563,0.2780663709991509,0.3275869248542928,A,0.0,85.30491079735955
2021-22,2021-11-20 15:00:00+00:00,Watford,Man United,4,1,H,2.0,0.0,H,J Moss,20.0,9.0,7.0,3.0,9.0,3.0,7.0,5.0,2.0,1.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,2.2,0.2,1.8,1.2,0.6,-1.0,1.0000000000000002,-0.3999999999999999,0.5083452159095133,0.2638806567442356,0.227774127346251,A,1.299114531612049,86.6040253289716
2021-22,2021-11-20 15:00:00+00:00,Wolves,West Ham,1,0,H,0.0,0.0,D,M Dean,15.0,8.0,5.0,3.0,7.0,3.0,6.0,9.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,1.2,0.4,2.2,0.8,0.8,-1.4,0.3999999999999999,-0.4,0.5027602499752444,0.2669699509088877,0.2302697991158678,A,1.299114531612049,87.90313986058365
2021-22,2021-11-20 17:30:00+00:00,Liverpool,Arsenal,4,0,H,1.0,0.0,H,M Oliver,19.0,5.0,9.0,3.0,6.0,1.0,15.0,12.0,2.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,1.0,0.4,0.6,1.4,0.4,1.4,-0.3999999999999999,0.0,0.2074323652180915,0.2264591863979178,0.5661084483839905,H,-1.0,86.90313986058365
2021-22,2021-11-21 14:00:00+00:00,Man City,Everton,3,0,H,1.0,0.0,H,S Attwell,17.0,4.0,7.0,1.0,7.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.4,0.4,0.6,1.2,1.6,0.2,1.2,-1.2000000000000002,0.3999999999999999,0.1731929825071685,0.2257598377771709,0.6010471797156605,H,-1.0,85.90313986058365
2021-22,2021-11-21 16:30:00+00:00,Tottenham,Leeds,2,1,H,0.0,1.0,A,A Marriner,13.0,18.0,4.0,7.0,4.0,8.0,11.0,12.0,1.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,1.4,0.6,1.0,1.8,0.2,-0.1999999999999999,-0.4000000000000001,0.3999999999999999,0.2991337247089081,0.2974953103493152,0.4033709649417766,H,-1.0,84.90313986058365
2021-22,2021-11-27 12:30:00+00:00,Arsenal,Newcastle,2,0,H,0.0,0.0,D,S Attwell,24.0,9.0,6.0,5.0,4.0,4.0,6.0,12.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,0.8,0.8,1.0,1.8,0.0,1.0,-1.0,0.8,0.1801558983028889,0.2553907174136638,0.5644533842834472,H,-1.0,83.90313986058365
2021-22,2021-11-27 15:00:00+00:00,Norwich,Wolves,0,0,D,0.0,0.0,D,S Hooper,14.0,5.0,4.0,2.0,4.0,3.0,11.0,10.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,1.6,0.2,1.4,1.0,0.6,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,0.4287697006114371,0.264998173998914,0.3062321253896487,A,-1.0,82.90313986058365
2021-22,2021-11-27 15:00:00+00:00,Crystal Palace,Aston Villa,1,2,A,0.0,1.0,A,M Salisbury,8.0,10.0,3.0,3.0,7.0,3.0,12.0,10.0,3.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,0.8,0.4,0.6,1.8,0.2,1.2000000000000002,-1.0,0.2,0.1806708305378703,0.2272262640625388,0.5921029053995909,H,2.7006943172546993,85.60383417783835
2021-22,2021-11-27 15:00:00+00:00,Liverpool,Southampton,4,0,H,3.0,0.0,H,A Marriner,20.0,7.0,6.0,3.0,5.0,7.0,7.0,14.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.4,1.0,0.4,1.0,1.4,0.2,1.4,-0.3999999999999999,0.2,0.2065616491452074,0.2298577015299953,0.5635806493247973,H,-1.0,84.60383417783835
2021-22,2021-11-27 17:30:00+00:00,Brighton,Leeds,0,0,D,0.0,0.0,D,C Pawson,20.0,11.0,4.0,4.0,6.0,1.0,12.0,14.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.8,1.6,0.2,1.0,1.2,0.2,-0.1999999999999999,0.4000000000000001,0.0,0.3707598504201013,0.2840115428700847,0.345228606709814,A,0.0,84.60383417783835
2021-22,2021-11-28 14:00:00+00:00,Brentford,Everton,1,0,H,1.0,0.0,H,D England,6.0,14.0,4.0,5.0,3.0,3.0,8.0,11.0,4.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,1.8,0.0,0.8,1.8,0.2,0.1999999999999999,0.0,-0.2,0.3198469116905574,0.2632031034358346,0.416949984873608,H,-1.0,83.60383417783835
2021-22,2021-11-28 14:00:00+00:00,Leicester,Watford,4,2,H,3.0,1.0,H,A Madley,18.0,16.0,8.0,5.0,8.0,6.0,5.0,19.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,2.0,0.2,1.6,1.2,0.4,-0.4000000000000001,0.8,-0.2,0.4367545833669268,0.2711302272631068,0.2921151893699663,A,1.299114531612049,84.9029487094504
2021-22,2021-11-28 14:00:00+00:00,Man City,West Ham,2,1,H,1.0,0.0,H,M Oliver,19.0,5.0,9.0,3.0,8.0,4.0,7.0,6.0,2.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,0.4,0.6,1.4,0.6,0.6,0.6000000000000001,-0.1999999999999999,0.0,0.2837327668548194,0.2537423070800959,0.4625249260650846,H,-1.0,83.9029487094504
2021-22,2021-11-28 16:30:00+00:00,Chelsea,Man United,1,1,D,0.0,0.0,D,A Taylor,24.0,3.0,6.0,2.0,15.0,2.0,13.0,14.0,2.0,5.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.8,0.6,0.6,1.8,1.8,0.6,0.9999999999999998,-1.2000000000000002,0.0,0.2037079530178049,0.2174073133210543,0.5788847336611407,H,-1.0,82.9029487094504
2021-22,2021-11-30 19:30:00+00:00,Newcastle,Norwich,1,1,D,0.0,0.0,D,A Madley,9.0,16.0,1.0,6.0,2.0,5.0,8.0,11.0,0.0,0.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.6,2.4,0.0,0.4,2.2,0.2,1.2000000000000002,0.1999999999999997,-0.2,0.2579384459709619,0.2378346817410899,0.5042268722879482,H,-1.0,81.9029487094504
2021-22,2021-11-30 20:15:00+00:00,Leeds,Crystal Palace,1,0,H,0.0,0.0,D,K Friend,15.0,9.0,3.0,1.0,7.0,4.0,15.0,15.0,5.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,1.4,0.2,1.8,2.0,0.2,-1.0,-0.6000000000000001,0.0,0.3727814914302585,0.2874655848028474,0.3397529237668941,A,0.0,81.9029487094504
2021-22,2021-12-01 19:30:00+00:00,Wolves,Burnley,0,0,D,0.0,0.0,D,J Brooks,16.0,6.0,2.0,1.0,5.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,1.0,0.6,1.2,2.0,0.0,-0.1999999999999999,-1.0,0.6,0.256828050031276,0.294741646403867,0.4484303035648569,H,-1.0,80.9029487094504
2021-22,2021-12-01 19:30:00+00:00,West Ham,Brighton,1,1,D,1.0,0.0,H,C Kavanagh,14.0,9.0,6.0,3.0,9.0,5.0,10.0,8.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.6,1.6,0.4,0.8,1.0,0.2,0.8,0.6000000000000001,0.2,0.302919088485571,0.2709213424893762,0.4261595690250527,H,-1.0,79.9029487094504
2021-22,2021-12-01 19:30:00+00:00,Watford,Chelsea,1,2,A,1.0,1.0,D,D Coote,13.0,8.0,6.0,4.0,6.0,0.0,18.0,16.0,4.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,2.0,0.2,2.2,0.2,0.8,-1.2000000000000002,1.8,-0.6000000000000001,0.5957949277681506,0.2385628764187074,0.1656421958131419,A,-1.0,78.9029487094504
2021-22,2021-12-01 19:30:00+00:00,Southampton,Leicester,2,2,D,2.0,1.0,H,R Jones,15.0,15.0,7.0,6.0,2.0,4.0,14.0,11.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.8,0.6,0.4,1.6,1.4,0.4,-0.8,-0.7999999999999999,0.0,0.3418883563735406,0.2851459406627633,0.3729657029636962,H,0.0,78.9029487094504
2021-22,2021-12-01 20:15:00+00:00,Aston Villa,Man City,1,2,A,0.0,2.0,A,M Dean,9.0,17.0,3.0,7.0,4.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,1.6,0.4,2.0,0.6,0.8,-0.1999999999999999,1.0,-0.4,0.457487445321836,0.2543822569240948,0.2881302977540693,A,-1.0,77.9029487094504
2021-22,2021-12-01 20:15:00+00:00,Everton,Liverpool,1,4,A,1.0,2.0,A,P Tierney,8.0,16.0,2.0,7.0,3.0,11.0,8.0,16.0,4.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,1.4,0.4,3.6,1.2,0.6,-2.2,0.1999999999999999,-0.1999999999999999,0.5605437066265697,0.260579999038353,0.1788762943350771,A,-1.0,76.9029487094504
2021-22,2021-12-02 19:30:00+00:00,Tottenham,Brentford,2,0,H,1.0,0.0,H,J Moss,11.0,6.0,6.0,2.0,11.0,5.0,13.0,11.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,1.6,0.6,1.8,1.6,0.4,-0.8,0.0,0.1999999999999999,0.3919450940471149,0.2964889463102502,0.3115659596426348,A,0.0,76.9029487094504
2021-22,2021-12-02 20:15:00+00:00,Man United,Arsenal,3,2,H,1.0,1.0,D,M Atkinson,14.0,17.0,10.0,8.0,3.0,8.0,9.0,10.0,1.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,2.0,0.2,0.6,1.8,0.4,0.4,0.1999999999999999,-0.2,0.3167244255306736,0.2629967919644563,0.4202787825048701,H,-1.0,75.9029487094504
2021-22,2021-12-04 12:30:00+00:00,West Ham,Chelsea,3,2,H,1.0,2.0,A,A Marriner,11.0,19.0,5.0,7.0,1.0,9.0,10.0,10.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,1.4,0.4,2.4,0.2,1.0,-1.0,1.2,-0.6,0.547876222647948,0.2443365407093841,0.2077872366426677,A,1.299114531612049,77.20206324106245
2021-22,2021-12-04 15:00:00+00:00,Newcastle,Burnley,1,0,H,1.0,0.0,H,P Tierney,19.0,10.0,4.0,1.0,10.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,2.2,0.0,1.0,1.4,0.0,0.3999999999999999,0.8000000000000003,0.0,0.3559004296441386,0.2709072856097229,0.3731922847461384,H,0.0,77.20206324106245
2021-22,2021-12-04 15:00:00+00:00,Southampton,Brighton,1,1,D,1.0,0.0,H,A Taylor,14.0,14.0,4.0,4.0,6.0,2.0,15.0,12.0,4.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.2,1.0,0.4,0.8,1.2,0.0,0.3999999999999999,-0.1999999999999999,0.4,0.2690754549238037,0.2808631443418722,0.4500614007343241,H,-1.0,76.20206324106245
2021-22,2021-12-04 15:00:00+00:00,Wolves,Liverpool,0,1,A,0.0,0.0,D,C Kavanagh,3.0,17.0,1.0,5.0,2.0,8.0,4.0,7.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,0.8,0.6,3.8,1.4,0.6,-2.8,-0.5999999999999999,0.0,0.5376917587447942,0.2803720679735592,0.1819361732816465,A,-1.0,75.20206324106245
2021-22,2021-12-04 17:30:00+00:00,Watford,Man City,1,3,A,0.0,2.0,A,S Hooper,11.0,26.0,4.0,13.0,5.0,11.0,10.0,7.0,3.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,2.0,0.2,2.2,0.8,0.8,-1.0000000000000002,1.2,-0.6000000000000001,0.5427889794780053,0.246463541891043,0.2107474786309515,A,-1.0,74.20206324106245
2021-22,2021-12-05 14:00:00+00:00,Leeds,Brentford,2,2,D,1.0,0.0,H,D Coote,13.0,9.0,6.0,3.0,5.0,1.0,11.0,9.0,5.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,0.8,0.4,1.6,1.8,0.4,-0.6000000000000001,-1.0,0.0,0.3146602513183537,0.2776572738184031,0.4076824748632431,H,-1.0,73.20206324106245
2021-22,2021-12-05 14:00:00+00:00,Man United,Crystal Palace,1,0,H,0.0,0.0,D,C Pawson,16.0,8.0,3.0,2.0,9.0,6.0,16.0,9.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.8,2.2,0.2,1.4,1.8,0.2,-0.5999999999999999,0.4000000000000001,0.0,0.4069900276121095,0.2868184126467132,0.3061915597411772,A,1.299114531612049,74.5011777726745
2021-22,2021-12-05 14:00:00+00:00,Tottenham,Norwich,3,0,H,1.0,0.0,H,J Gillett,17.0,10.0,7.0,1.0,6.0,4.0,11.0,4.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,1.6,0.6,0.6,2.2,0.2,0.6,-0.6000000000000001,0.3999999999999999,0.2304272113851111,0.2693217689195678,0.5002510196953209,H,-1.0,73.5011777726745
2021-22,2021-12-05 16:30:00+00:00,Aston Villa,Leicester,2,1,H,1.0,1.0,D,M Oliver,13.0,12.0,4.0,5.0,3.0,6.0,8.0,25.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.8,0.4,1.6,1.6,0.2,0.1999999999999999,0.1999999999999999,0.2,0.3320118002408267,0.275283370187986,0.3927048295711872,H,0.0,73.5011777726745
2021-22,2021-12-06 20:00:00+00:00,Everton,Arsenal,2,1,H,0.0,1.0,A,M Dean,11.0,10.0,5.0,3.0,3.0,3.0,8.0,12.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,2.0,0.2,1.0,1.4,0.4,0.0,0.6000000000000001,-0.2,0.3810254131384366,0.271563556498037,0.3474110303635263,A,0.0,73.5011777726745
2021-22,2021-12-10 20:00:00+00:00,Brentford,Watford,2,1,H,0.0,1.0,A,M Oliver,14.0,6.0,5.0,2.0,8.0,2.0,12.0,18.0,4.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,1.6,0.2,2.0,1.8,0.4,-0.8,-0.1999999999999999,-0.2,0.401683161545024,0.2728552727184961,0.3254615657364799,A,1.299114531612049,74.80029230428654
2021-22,2021-12-11 12:30:00+00:00,Man City,Wolves,1,0,H,0.0,0.0,D,J Moss,24.0,2.0,10.0,1.0,14.0,1.0,12.0,5.0,3.0,2.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,0.6,0.6,1.0,1.0,0.4,0.3999999999999999,-0.4,0.1999999999999999,0.2689578710826005,0.2690767491371977,0.4619653797802017,H,-1.0,73.80029230428654
2021-22,2021-12-11 15:00:00+00:00,Arsenal,Southampton,3,0,H,2.0,0.0,H,J Gillett,15.0,11.0,5.0,6.0,9.0,8.0,5.0,9.0,2.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.2,0.8,0.8,0.6,1.8,0.2,1.6,-1.0,0.6000000000000001,0.1514727171409786,0.224828302553048,0.6236989803059735,H,-1.0,72.80029230428654
2021-22,2021-12-11 15:00:00+00:00,Chelsea,Leeds,3,2,H,1.0,1.0,D,C Kavanagh,16.0,12.0,6.0,5.0,5.0,2.0,9.0,15.0,2.0,5.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.4,0.8,0.4,0.8,1.0,0.2,1.6,-0.1999999999999999,0.2,0.203261572877166,0.2277765484622559,0.568961878660578,H,-1.0,71.80029230428654
2021-22,2021-12-11 15:00:00+00:00,Liverpool,Aston Villa,1,0,H,0.0,0.0,D,S Attwell,20.0,4.0,5.0,0.0,11.0,3.0,13.0,6.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,3.0,0.8,0.6,1.0,1.4,0.4,2.0,-0.5999999999999999,0.1999999999999999,0.1642370167166799,0.2023380925814794,0.6334248907018406,H,-1.0,70.80029230428654
2021-22,2021-12-11 17:30:00+00:00,Norwich,Man United,0,1,A,0.0,0.0,D,D England,11.0,13.0,5.0,5.0,8.0,6.0,6.0,17.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.8,1.2,0.2,1.8,2.0,0.4,-1.0,-0.8,-0.2,0.3689130480206917,0.2776147086637148,0.3534722433155935,A,0.0,70.80029230428654
2021-22,2021-12-12 14:00:00+00:00,Burnley,West Ham,0,0,D,0.0,0.0,D,G Scott,9.0,16.0,1.0,3.0,6.0,4.0,13.0,11.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.2,0.2,1.6,1.0,0.6,-0.2000000000000001,0.1999999999999999,-0.3999999999999999,0.3892395483004678,0.2582821012709844,0.3524783504285479,A,0.0,70.80029230428654
2021-22,2021-12-12 14:00:00+00:00,Leicester,Newcastle,4,0,H,1.0,0.0,H,P Bankes,8.0,12.0,5.0,3.0,4.0,6.0,9.0,16.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,2.2,0.4,0.8,1.4,0.0,1.2,0.8000000000000003,0.4,0.2807089946784152,0.2686725055368372,0.4506184997847475,H,-1.0,69.80029230428654
2021-22,2021-12-12 16:30:00+00:00,Crystal Palace,Everton,3,1,H,1.0,0.0,H,A Madley,17.0,12.0,6.0,6.0,8.0,2.0,15.0,14.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,1.2,0.2,0.4,2.0,0.0,1.0,-0.8,0.2,0.1985994698298338,0.2403698435473183,0.5610306866228477,H,-1.0,68.80029230428654
2021-22,2021-12-14 19:45:00+00:00,Norwich,Aston Villa,0,2,A,0.0,1.0,A,D Coote,7.0,17.0,3.0,6.0,7.0,10.0,12.0,9.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.6,0.8,0.2,0.8,1.6,0.2,-0.2,-0.8,0.0,0.2857067065523642,0.2749470492226893,0.4393462442249466,H,2.7006943172546993,71.50098662154124
